PDB_ID,Canonical SMILES
3mag,CN1C=[NH+][C@H](c2c1[nH]c[nH+]2)N
3mam,[O-]C(=O)C[N+](C)(C)C
3max,O=C(c1ccccc1)Nc1cc(ccc1N)c1ccccc1
3mb6,[O-]C(=O)c1cc2c(o1)cc1c(c2)ccc2c1cc(o2)C(=O)[O-]
3mb7,[O-]C(=O)c1oc2c(c1)c1c(cc2)ccc2c1cc(o2)C(=O)[O-]
3mbl,OCCONC(=O)c1cc(n(c1Nc1ccc(cc1F)I)C)C(=O)C
3mbp,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H]([C@@H]([C@H]2O)O)O)[C@@H]([C@H]([C@@H]1O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O)O
3mbz,NC(=O)OC[C@@]([C@H](C(=O)[O-])Nc1c(cc2n1ccc(c2)C(=O)N)C(=O)[O-])([SH2](=O)[O-])C
3mct,Cn1c(=N)cc[nH]c1=O
3mdz,CCOc1ccc2c(c1)sc(n2)S(=O)(=O)N
3me9,NC(=[NH2+])NCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])CCCNC(=[NH2+])N)C)[C@H](O)C)C)CCCC[N+](C)(C)C)[C@H](O)C)NC(=O)[C@@H]([NH3+])C
3mea,NC(=[NH+]CCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CCCC[N+](C)(C)C)[C@H](O)C)NC(=O)[C@@H]([NH3+])C)N
3met,C[NH+](CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])CCCNC(=[NH2+])N)C)[C@H](O)C)C)NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])C)CCCNC(=[NH2+])N)C
3meu,CNC(=[NH+]CCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)C)CCCC[N+](C)(C)C)[C@H](O)C)NC(=O)[C@@H]([NH3+])C)NC
3mf5,C[C@@H]1CC[C@H](CC1)c1ccccc1c1cc(sc1C(=O)[O-])c1ccccc1
3mfv,[O-]C(=O)[C@@H]([NH3+])CCc1c[nH]c([nH+]1)N
3mfw,[O-]C(=O)[C@@H]([NH3+])Cc1c[nH]c([nH+]1)N
3mg0,CC(C[C@@H](B(O)O)NC(=O)[C@@H](NC(=O)c1cnccn1)Cc1ccccc1)C
3mg4,Cc1ccc(cc1)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCc1ccccc1)[NH3+])CCc1ccccc1)CCc1ccccc1
3mg6,COc1ccc2c(c1)[C@H](CC(=O)N[C@H](C(=O)N[C@H](C(=O)NCc1ccc(cc1)C)CCc1ccccc1)[C@H](O)C)CC2=O
3mg7,C[C@H]([C@@H](C(=O)N[C@H](C(=O)NCc1ccccc1C)CCc1ccccc1)NC(=O)c1ccc(cc1)OCc1ccccc1)O
3mg8,O=C(C[C@@H](C(=O)N[C@H](C(=O)NCc1ccccc1C)Cc1ccncc1)NC(=O)C(=O)c1c[nH]c2c1cccc2)NCC(C)(C)C
3mhc,O=C([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)Nc1nnc(s1)S(=O)(=O)N
3mhi,[O-][N+](=O)c1c(NCc2ccc(cc2)S(=O)(=O)N)[nH+]c[nH]c1=O
3mhl,COc1ncnc(c1[N+](=O)[O-])NCc1ccc(cc1)S(=O)(=O)N
3mhm,NS(=O)(=O)c1ccc(cc1)CNc1ncnc(c1[N+](=O)[O-])NCc1ccccc1
3mho,O=Cc1c(Nc2ccc(cc2)S(=O)(=O)N)nc(nc1Cl)SC
3mhw,Nc1nc2c(s1)cccc2
3mi2,O[C@@H]1[C@H](O)[C@H](O[C@H]1c1n[nH]c(c1O)C(=O)N)COP(=O)([O-])[O-]
3mi3,[NH3+]CCCC[C@@H](C(=O)[O-])[NH3+]
3miy,CC[NH+](CCNC(=O)c1c(C)[nH]c(c1C)/C=C/1\C(=O)Nc2c1cc(F)cc2)CC
3mj1,CN1CC[NH+](CC1)Cc1ccc2c(c1)c(=O)n(nc2Nc1[nH]nc(c1)C)C1CCOCC1
3mj2,COc1cc(C)c(cc1C(=O)N1CCN(CC1)C(=O)C)Sc1cnc(s1)NC(=O)c1ccc(cc1)C[NH2+][C@H](C(C)(C)C)C
3mj5,O=C([C@@H]1CC[N@@H+](CC1)[C@@H](c1cccc2c1cccc2)C)NCc1ccc2c(c1)OCO2
3mjl,Nc1[nH]cc[nH+]1
3mke,OB(CNC(=O)/C(=N\OC(C(=O)[O-])(C)C)/c1csc(n1)N)O
3mkf,CCn1ccn(c(=O)c1=O)C(=O)N[C@H](c1ccc(cc1)O)C(=O)NCB(O)O
3mkn,OC[C@H]1[NH2+][C@H]([C@@H]([C@@H]1O)O)c1ccc(c(c1)N)N
3mks,[O-]C(=O)c1ccc2c(c1c1c(ccc3c1cccc3)C(=O)[O-])cccc2
3ml2,COc1ccc2c(c1)oc(=O)cc2CC(=O)Nc1ccc(cc1)S(=O)(=O)N
3ml4,CSCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])CCCNC(=[NH2+])N)C)Cc1ccc(cc1)OP(=O)([O-])[O-])NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CC(C)C)[NH3+])Cc1nc[nH]c1)CC(=O)N
3ml5,CC(=O)Nc1nnc(s1)S(=O)(=O)N
3mlb,O=C(CCC(=O)Nc1ccccc1Cl)N/N=C/c1ccc(cc1)/C=N/NC(=O)CCC(=O)Nc1ccccc1Cl
3mle,O[C@@H]1[C@@H](CO[P@](=O)(OP(=O)([O-])[O-])[O-])O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
3mmf,OCCNc1nc(Nc2ccc(cc2)S(=O)(=O)N)nc(n1)Cl
3mmr,[O-]C(=O)[C@H](CCCC[B-](=[OH+])(O)O)[NH3+]
3mn8,[O-]C(=O)C[C@@H](C(=O)[O-])SCCNC(=[NH2+])N
3mna,COC(=O)CNc1nc(Nc2ccc(cc2)S(=O)(=O)N)nc(n1)Cl
3mnu,CC1(C)OB(OC1(C)C)c1ccc(cc1)NS(=O)(=O)N
3mo0,COc1cc2c(N[C@@H]3CC[N@H+](CC3)Cc3ccccc3)nc([nH+]c2cc1OC)NCCC[NH+](C)C
3mo2,COc1cc2c(N[C@@H]3CC[N@H+](CC3)Cc3ccccc3)nc([nH+]c2cc1OCCCCC[NH3+])NCCC[NH+](C)C
3mo5,[NH3+]CCCCCOc1cc2[nH+]c(NCCC[NH+](C)C)nc(c2cc1OC)N[C@@H]1CC[N@H+](CC1)CCCCC[NH3+]
3mo8,[NH3+]CCCC[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])Cc1ccc(cc1)O)CCCNC(=[NH2+])N)Cc1c[nH]cn1)NC(=O)[C@@H](NC(=O)[C@H](C(C)C)NC(=O)CNC(=O)CNC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@@H]1CCC[NH2+]1)C)CCCC[N+](C)(C)C
3moe,[O-]C(=O)C(=O)CS(=O)(=O)[O-]
3mof,[O-]C(=O)C(=O)[O-]
3moh,[O-]C(=O)COP(=O)([O-])[O-]
3mp1,NC(=O)CC[C@@H](C(=O)[O-])NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])C)CCCNC(=[NH2+])N)CCCC[N+](C)(C)C
3mp6,NC(=[NH2+])NCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])CCCC[NH+](C)C)[C@H](O)C)NC(=O)[C@@H]([NH3+])C
3mpm,C[NH+]1CCN(CC1)c1cccc(c1)c1cnn2c1ncc(c2N)c1ccc(cc1)O
3mpt,Cc1ccccc1C(=O)c1c[nH]c(c1)C(=O)NCc1ccco1
3mqf,OC[C@H]1O[C@@H](NC(=S)N/N=C/c2ccc(cc2)F)[C@@H]([C@H]([C@@H]1O)O)O
3mrt,OC[C@H]1O[C@@H](NC(=S)N/N=C/c2ccncc2)[C@@H]([C@H]([C@@H]1O)O)O
3mrv,OC[C@H]1O[C@@H](NC(=S)N/N=C/c2cccc(c2)O)[C@@H]([C@H]([C@@H]1O)O)O
3mrx,OC[C@H]1O[C@@H](NC(=S)N/N=C/c2ccc(cc2)OC)[C@@H]([C@H]([C@@H]1O)O)O
3ms2,OC[C@H]1O[C@@H](NC(=S)N/N=C/c2ccc(cc2)C)[C@@H]([C@H]([C@@H]1O)O)O
3ms4,OC[C@H]1O[C@@H](NC(=S)N/N=C/c2ccc(cc2)C(F)(F)F)[C@@H]([C@H]([C@@H]1O)O)O
3ms7,OC[C@H]1O[C@@H](NC(=S)N/N=C/c2ccccc2Cl)[C@@H]([C@H]([C@@H]1O)O)O
3ms9,COC(=O)c1ccc(cc1N)Cl
3msc,OC[C@H]1O[C@@H](NC(=S)N/N=C/c2ccccc2[N+](=O)[O-])[C@@H]([C@H]([C@@H]1O)O)O
3msj,OCCCn1c(N)[nH+]c2c1ccc(c2)Cl
3msk,Clc1ccc2c(c1)nc(n2CCCC(=O)N(C1CCCCC1)C)N
3msl,CC[C@H](n1c(N)nc2c1ccc(c2)Cl)CC(=O)NCC1CCCCC1
3mss,CNC(=O)[C@H](Cc1ccc(cc1)OCc1ccccc1)[NH3+]
3mt7,OC[C@H]1O[C@@H](NC(=S)N/N=C/c2ccc(cc2)Br)[C@@H]([C@H]([C@@H]1O)O)O
3mt8,OC[C@H]1O[C@@H](NC(=S)N/N=C/c2ccc(cc2)Cl)[C@@H]([C@H]([C@@H]1O)O)O
3mt9,OC[C@H]1O[C@@H](NC(=S)N/N=C/c2ccc(cc2)[N+](=O)[O-])[C@@H]([C@H]([C@@H]1O)O)O
3mta,OC[C@H]1O[C@@H](NC(=S)N/N=C/c2cccc(c2)Br)[C@@H]([C@H]([C@@H]1O)O)O
3mtb,OC[C@H]1O[C@@H](NC(=S)N/N=C/c2cccc(c2)Cl)[C@@H]([C@H]([C@@H]1O)O)O
3mtd,OC[C@H]1O[C@@H](NC(=S)N/N=C\c2ccc(cc2)O)[C@@H]([C@H]([C@@H]1O)O)O
3mtw,[O-]C(=O)[C@@H](N[P@](=O)(C)[O-])CCCNC(=[NH2+])N
3muf,O[C@H]1[C@H](O)CC(=C[C@H]1OP(=O)([O-])[O-])C(=O)[O-]
3muk,[NH3+]CCCC[C@@H](C(=O)[O-])NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H]([NH3+])C)CCCCNC(=O)CC)C)C)C
3muz,OC[C@H]1O[C@@H](SC(C)C)[C@@H]([C@H]([C@H]1O)O)O
3mv0,OC[C@H]1OC(=O)[C@@H]([C@H]([C@H]1O)O)O
3mv5,Cc1c[nH]c2c1c(ncn2)N1CC[C@H](C1)[NH3+]
3mvh,CCc1c[nH]c2c1c(ncn2)N1CC[C@](C1)([NH3+])CNC(=O)c1ccc(cc1F)F
3mvj,Cc1c[nH]c2c1c(ncn2)N1CC[C@H](C1)[NH3+]
3mvl,CCCNC(=O)c1cn2c(c1C)c(ncn2)Nc1cc(ccc1C)C(=O)NC1CC1
3mvm,CCCNC(=O)c1cn2c(c1C)c(ncn2)Nc1cc(ccc1C)C(=O)Nc1nocc1
3mw1,Fc1ccc(c(c1)F)c1cc(nc2c1ccn(=O)c2c1c(Cl)cccc1Cl)C1CC[NH2+]CC1
3mwe,O[C@H]([C@H](C(=O)[O-])O)C(=O)[O-]
3mwu,Nc1ncnc2c1c(nn2CC1CC[NH2+]CC1)Cc1cccc2c1cccc2
3mww,[O-]C(=O)C1CCN(CC1)C(=O)Cn1c2cc(ccc2c(c1c1cocc1)C1CCCCC1)C(=O)[O-]
3mxc,[NH3+]CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])C=C)[C@H](O)C)CC(=O)N)CCC(=O)[O-])Cc1ccc(cc1)OP(=O)([O-])[O-]
3mxd,CC(CN(S(=O)(=O)c1ccc2c(c1)OCO2)C[C@H]([C@H](Cc1ccccc1)NC(=O)[C@H]1OC(=O)N(C1)c1ccccc1O)O)C
3mxe,CC(CN(S(=O)(=O)c1ccc2c(c1)scn2)C[C@H]([C@H](Cc1ccccc1)NC(=O)[C@H]1OC(=O)N(C1)c1ccccc1C(F)(F)F)O)C
3mxf,O=C(OC(C)(C)C)C[C@@H]1N=C(c2ccc(cc2)Cl)c2c(-n3c1nnc3C)sc(c2C)C
3mxr,CCN1CCN(C(=O)C1=O)C(=O)N[C@@H](C(=O)NCB(O)O)CCc1ccc(cc1)O
3mxs,CCN1CCN(C(=O)C1=O)C(=O)N[C@@H](C(=O)NCB(O)O)Cc1ccc(cc1)O
3mxy,[NH3+]CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])Cc1ccc(cc1)O)[C@H](O)C)CC(=O)N)C(C)C)Cc1ccc(cc1)OP(=O)([O-])[O-]
3my1,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1cc(Cl)c(c2)Cl
3my5,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1cc(Cl)c(c2)Cl
3myg,OCC([N@@H+](Cc1nsc(c1)Nc1nc(C)cn2c1ncc2c1c[nH]nc1)CC)(C)C
3myq,O=C(c1ccc(c(c1)S(=O)(=O)N)Cl)CSc1nc2c([nH]1)c1ccccc1nc2
3mz3,ONC(=O)CCCCCCNC(=O)c1ccc(cc1)N(C)C
3mz6,ONC(=O)CCCCCCNC(=O)c1ccc(cc1)N(C)C
3mzc,O=C(Nc1ccc(cc1)S(=O)(=O)N)NC1CCCC1
3n0h,COc1cc(Cc2c[nH+]c(nc2N)N)cc(c1OC)OC
3n0n,O=C(Nc1c(F)c(F)c(c(c1F)F)F)Nc1ccc(cc1)S(=O)(=O)N
3n1c,OC[C@@]1(O)O[C@@H](C(=O)[C@@H]1O)COP(=O)([O-])[O-]
3n1v,[O-]C(=O)Cc1sc2c(c1C)cc(cc2)Cl
3n1w,OC(=O)Cc1csc2c1cc(Cl)cc2
3n23,OC[C@@]12[C@H](O)C[C@@H](C[C@@]2(O)CC[C@@H]2[C@@H]1[C@H](O)C[C@]1([C@]2(O)CC[C@@H]1C1=CC(=O)OC1)C)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O
3n2c,[O-]C(=O)[C@@H]1CCCN1[P@@](=O)(C)[O-]
3n2e,Nc1ccc2c(c1)cc(c(c2O)/N=N/c1ccc2c(c1)cc(cc2O)S(=O)(=O)[O-])S(=O)(=O)[O-]
3n2p,O=C(Nc1cccc(c1)[N+](=O)[O-])Nc1ccc(cc1)S(=O)(=O)N
3n2u,OC[C@H]1O[C@@H](OCCN(S(=O)(=O)c2ccc(cc2)OC)CC(=O)NO)[C@@H]([C@H]([C@@H]1O)O)O
3n2v,OCCN(S(=O)(=O)c1ccc(cc1)c1ccccc1)CC(=O)NO
3n35,OC[C@H]1O[C@H](O)[C@@H]([C@H]([C@H]1O)O)NC(=O)C
3n3g,N#Cc1cccc(n1)c1ccc(c(c1)C(F)(F)F)OCCCN1CC[NH+](CC1)C
3n3j,O=C(Nc1ccccc1C(C)C)Nc1ccc(cc1)S(=O)(=O)N
3n3l,COc1ccc2c(c1)occ2CC(=O)O
3n45,OC(=O)[C@@H]1Cc2c(N1C(=O)OCc1ccccc1)cccc2
3n46,[O-]C(=O)[C@H]1Cc2c(N1C(=O)OCc1ccccc1)cccc2
3n49,[O-]C(=O)Cc1csc2c1c1ccccc1cc2
3n4b,O=C(Nc1ccc(cc1)F)Nc1ccc(cc1)S(=O)(=O)N
3n4c,N#Cc1nc(cc2c1ncn2C)c1ccc(c(c1)C(F)(F)F)OCCCN1CC[NH+](CC1)C
3n4l,CC(=O)N[C@H]([C@@H](C[NH2+]C1(CCCCC1)c1cccc(c1)n1cccn1)O)Cc1cc(F)cc(c1)F
3n51,Nc1ncnc2c1c(nn2CC1CC[NH2+]CC1)Cc1cccc2c1cccc2
3n5e,SC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])CCCNC(=[NH2+])N)CCC(=O)N)Cc1ccc(cc1)O)CC(C)C)CCC(=O)N)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[NH3+])CO
3n5h,[O-]C(=O)Cc1c([nH]c2c1c(Cl)ccc2Cl)C(=O)[O-]
3n5j,[O-]C(=O)Cc1c([nH]c2c1cc(Cl)cc2Cl)C(=O)[O-]
3n5k,CCCCCCCC(=O)O[C@@H]1[C@@H](OC(=O)[C@@H](CC)C)[C@H]([C@@H]2[C@H]1[C@@](C)(OC(=O)C)C[C@@H]([C@]1([C@H]2O[C@H]([C@@]1(C)O)O)O)OC(=O)CCC)C
3n5u,CC[C@@H]([C@@H](C(=O)[O-])NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCC[NH3+])[NH3+])CCCC[NH3+])CC(C)C)CCCNC(=[NH2+])N)CC(=O)[O-])C
3n6k,[O-]C(=O)Cn1c(cc2c1c1ccccc1cc2)C(=O)[O-]
3n75,O[C@@H]1[C@H](O[P@](=O)(OP(=O)([O-])[O-])[O-])[C@H](O[C@H]1n1cnc2c1[nH+]c(N)[nH]c2=O)CO[P@@](=O)(OP(=O)([O-])[O-])[O-]
3n76,O[C@@H]1C[C@@](O)(C=C([C@H]1O)/C=C/COc1ccccc1)C(=O)[O-]
3n7a,O[C@@H]1C=C[C@@](C[C@H]1O)(O)C(=O)[O-]
3n7h,CCN(C(=O)c1cccc(c1)C)CC
3n7o,O=C([C@@H]([P@](=O)(C)[O-])c1csc2c1cc(Cl)cc2)N/C=C/c1ccc(c(c1)F)F
3n7r,O=C(N1CC[C@H](CC1)n1c(=O)[nH]c2c1cccn2)N[C@@H]1CC[C@H](CN(C1=O)CC(F)(F)F)c1cccc(c1F)F
3n7s,[NH3+]CCCC[C@@H](C(=O)N1CCN(CC1)c1cc[nH+]cc1)NC(=O)[C@H](NC(=O)N1CC[C@H](CC1)N1C[C@@H]2C=CC=C[C@H]2NC1=O)Cc1cc(Br)c(c(c1)Br)O
3n86,O=C(Nc1ccccc1)CCC1=C[C@](O)(C[C@H](C1=O)O)C(=O)[O-]
3n87,O=C(c1cccc(c1)C1=C[C@](O)(C[C@H]([C@@H]1O)O)C(=O)[O-])c1ccccc1
3n8k,[O-]C(=O)c1cc(O)[nH]c(=O)c1
3n8n,O[C@@H]1C[C@@](O)(C=C([C@H]1O)C(=O)NC(C)(C)C)C(=O)[O-]
3n9r,OCCCCN(C(=O)COP(=O)([O-])[O-])O
3n9s,ON(C(=O)COP(=O)([O-])[O-])CCCCOP(=O)([O-])[O-]
3nal,CCCCCCCCCCCC(=O)O[C@H]1C[C@](C)(OC(=O)C)[C@@H]2C(=C([C@@H](C2)OC(=O)/C(=C\C)/C)C)[C@H]2[C@@]1(O)[C@](C)(O)C(=O)O2
3nam,CCCC(=O)O[C@H]1C[C@](C)(OC(=O)C)[C@@H]2[C@H]([C@H]3[C@@]1(O)[C@](C)(O)C(=O)O3)[C@H]([C@@H](C2)OC(=O)/C(=C\C)/C)C
3nan,CCCCCCCC(=O)O[C@@H]1[C@@H](OC(=O)/C(=C\C)/C)C(=C2[C@H]1[C@@](C)(OC(=O)C)C[C@@H]([C@]1([C@H]2OC(=O)[C@@]1(C)O)O)OC(=O)CCCc1ccc(c(c1)CCCCCCNC(=O)OC(C)(C)C)O)C
3nb5,O=C(Cc1ccc(c(c1)Cl)O)NCCc1ccc(cc1)S(=O)(=O)N
3nba,O[C@@H]1[C@@H](CO[P@](=O)(C[P@@](=O)(OP(=O)([O-])[O-])[O-])[O-])O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
3nc4,OC[C@H]1O[C@@H](NC(=S)N/N=C/c2ccccc2O)[C@@H]([C@H]([C@@H]1O)O)O
3nc9,CSc1nn(c2c1ccc(c2)NC(=O)C1CC[NH2+]CC1)c1ccccc1
3ncg,Nc1ncnc2c1c(Cc1cccc3c1cccc3)nn2C(C)C
3ncq,O[C@@H]1[C@@H](CO[P@](=O)(O[P@@](=O)(OP(=O)([O-])[O-])[O-])[O-])O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
3ncr,O[C@@H]1[C@@H](CO[P@](=O)(OP(=O)([O-])[O-])[O-])O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
3ncz,[NH3+][C@@H]1CC[C@@H](CC1)C(=O)Nc1cc2cc[nH]c(=O)c2cc1Cl
3ndm,O=C([C@@H]1C[NH2+]C[C@H]1c1ccc(cc1)Cl)Nc1cc2cc[nH]c(=O)c2cc1Cl
3nee,[O-]C(=O)COc1cc(C)c(c(c1)C)Cc1ccc(c(c1)C(C)C)O
3nef,Brc1ccc(c2c1cccc2)S(=O)(=O)NCc1ccccn1
3neg,Brc1ccc(c2c1cccc2)S(=O)(=O)NCc1ccccn1
3neo,[O-]C(=O)COc1cc(C)c(c(c1)C)Cc1ccc(c(c1)Cc1ccccc1)O
3nes,[O-]C(=O)COc1cc(C)c(c(c1)C)Cc1ccc(c(c1)C(C)C)O
3new,O=c1cc(c2c([nH]1)n[nH]c2c1cccc(c1)C(F)(F)F)C(F)(F)F
3nex,[O-]C(=O)COc1cc(C)c(c(c1)C)Cc1ccc(c(c1)Cc1ccccc1)O
3nf3,CSCC[C@@H](C(=O)N[C@H](C(=O)N)CC(C)C)NC(=O)[C@@H](NC(=O)C(NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=[NH2+])N)[NH3+])CCCNC(=[NH2+])N)Cc1ccccc1)(C)C)C
3nf6,O=C1Cc2c(N1Cc1ccc3c(c1C(=O)[O-])OCO3)cccc2
3nf7,Clc1ccc2c(c1)CC(=O)N2Cc1ccc2c(c1C(=O)[O-])OCO2
3nf8,Clc1ccc2c(c1)CC(=O)N2Cc1ccc2c(c1C(=O)O)OCCO2
3nf9,Clc1ccc2c(c1)N(Cc1ccc3c(c1C(=O)[O-])OCO3)C(=O)C2
3nfk,OC[C@@H](C(=O)NCC(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])CC(C)C)CCCNC(=[NH2+])N)[C@H](O)C)CCC(=O)[O-])NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)[C@H](CO)[NH3+])CCC(=O)[O-])CO)CCCC[NH3+]
3nfl,OC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)C(C)C)CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H]([C@H](CC)C)[NH3+])CCC(=O)O
3ng4,OC[C@H]1O[C@H](O)[C@@H]([C@H]([C@@H]1O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O)O
3nga,Clc1cccc(c1)Nc1nc2cc(ccc2c2c1ccnc2)C(=O)[O-]
3nhi,CCCCC/C=C\C/C=C\C=C\CCC[C@H](CCCC(=O)[O-])O
3nht,CCCCCC/C=C/[C@H]1[C@@H]2OC[C@H]([C@@H]1CCCCCCCO)C2
3ni5,[O-][N+](=O)OCCCCOC(=O)c1cccc(c1)S(=O)(=O)Nc1nnc(s1)S(=O)(=O)N
3nif,CCC1=NN2[C@H](S1)[NH2+]C(=CC2=O)N1CC[NH2+]CC1
3nii,CC[C@@H]([C@@H](C(=O)N[C@H](C(=O)[O-])C)NC(=O)[C@H](CCCC[NH3+])[NH3+])C
3nij,CC[C@@H]([C@@H](C(=O)N[C@H](C(=O)[O-])C)NC(=O)[C@H](Cc1c[nH+]c[nH]1)[NH3+])C
3nik,[O-]C(=O)CC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])C)C)NC(=O)[C@H](CCCNC(=[NH2+])N)[NH3+]
3nil,[O-]C(=O)C[C@@H](C(=O)N[C@H](C(=O)[O-])C)NC(=O)[C@H](CCCNC(=[NH2+])N)[NH3+]
3nim,NC(=[NH2+])NCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])C)C)NC(=O)[C@H](CCCNC(=[NH2+])N)[NH3+]
3nin,CC(C[C@@H](C(=O)NCC(=O)N[C@H](C(=O)[O-])CCC(=O)[O-])NC(=O)[C@H](CCCNC(=[NH2+])N)[NH3+])C
3njq,O=C(c1cccc(n1)CC1CCCCC1)Nc1ccc(cc1Cc1ccccc1)C(=O)[O-]
3njy,[O-]C(=O)c1ccc(c2c1cccn2)O
3nk8,O=c1[nH]c2CCCc2c(c1)C(F)(F)F
3nkk,Cc1ccc(cc1F)C(=[NH2+])N
3nkx,OC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])Cc1c[nH+]c[nH]1)C(C)C)CC(=O)N)[C@H](O)C)COP(=O)([O-])[O-])[C@H](O)C)NC(=O)[C@H](CCCNC(=[NH2+])N)[NH3+]
3nlb,C[N@@H+]1CC[C@H](CC1)NC(=O)c1c(C)[nH]nc1c1nc2c([nH]1)ccc(c2)C(C)C
3nm6,OCC(CO)(CO)[NH3+]
3nmq,COc1c(C)cnc(c1C)Cn1cc(c2c1nc(N)nc2Cl)C#CCC(O)(C)C
3nnu,O=C(Nc1cc(nn1c1cccc(c1)CC(=O)N)c1cccs1)Nc1cccc(c1Cl)Cl
3nnv,OCc1ccc(cc1)n1nc(cc1NC(=O)Nc1cccc2c1cccc2)C(C)(C)C
3nnw,O=C(Nc1cc(nn1c1cccc(c1)CC(=O)N)C(C)(C)C)Nc1cccc(c1Cl)Cl
3nnx,O=C(Nc1cc(nn1c1cccc(c1)CC(=O)N)C(C)(C)C)Nc1cccc(c1Cl)Cl
3nok,CCCCCCCCCC[N+](C)(C)[O-]
3nox,[NH3+]Cc1c(C)nc2n(c1c1ccc(cc1Cl)Cl)cc(n2)C(=O)N1CCOCC1
3np7,OC[C@H]1O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)c1cc(O)c(cc1O)Cl
3np9,OC[C@H]1O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)c1cc(OC)cc(c1O)Cl
3npa,OC[C@H]1O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)c1cc(O)c(cc1O)Br
3npc,O=C(Nc1cc(nn1c1ccc(cc1)C)C(C)(C)C)Nc1ccc(c2c1cccc2)OCCN1CCOCC1
3nq3,CCCCCCCCCC(=O)[O-]
3nq9,CCCCCCCC(=O)[O-]
3nrm,Cc1nsc(c1)Nc1nccn2c1ncc2c1c[nH]nc1
3nrz,O=c1[nH]cnc2c1nc[nH]2
3ns7,OC[C@@H](NC(=O)[C@H](C(C)C)CC(=O)NCCn1c(C)nc2c1cccc2)CC(=O)[O-]
3ns9,OC[C@@H]([C@@H](CO)O)Nc1cc(NCc2ccccc2)n2c(n1)c(cn2)C(C)C
